생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
염창,6.194044981205214,4.584102623423761,4.059228080436284,3.0666844444661887,2.3514009024941758,6.641908384813962,5.0644951073468505,3.659168709535715,3.2373945100563444,2.7581318685073604
영등포,13.066434680120587,10.733581907601652,9.475032698500641,7.827638536963431,5.134653698937606,14.492342806796403,10.686765535629482,8.35858230491341,7.233756615633118,5.304286727095594
오류.수궁,8.51851326064903,3.8557599893394197,3.910365536546663,3.1261742357036018,2.3453044000319516,8.830225427877947,4.249907104545184,4.148636322410387,3.8012585842763476,3.182579508815708
왕십리.행당 ,7.929924160891933,4.144892764632391,4.212779930175749,3.525889729157494,2.327252977954618,9.293201465007073,5.193597535237052,4.640425121199786,4.301400715376309,3.183031804431595
용강,5.930756992782854,3.6690988483846794,3.6426533405925205,2.868046461400658,1.8407675375267936,5.9516090240471256,3.982546894683226,3.878306623159617,3.0163584663860994,2.1713149773112534
월계,7.588408790732932,2.4103250325371763,2.8720995743077236,2.5466991131557335,2.062376158490426,6.6673097289314684,2.7662782928308025,3.0657719583099894,3.1322620753394133,2.8358214815418843
응암,8.052673403159448,4.211039723231319,4.426933924223894,3.420471617208719,2.499245374715898,7.94530654133316,5.357586172763152,5.194197083044002,4.774952162722435,3.901999146290843
이문.휘경.회기 ,11.647953919622717,3.750428529522658,3.6788217079961942,3.350989223414522,2.3061517104952487,14.70534807119388,3.732329730416842,3.723601803858006,3.646827358254376,2.9616808442320117
이촌.한강,8.008914771157615,6.155579388637617,6.619613411833036,5.004983834869371,2.9381418909356274,8.12231814263808,6.1792126602658115,5.688935008333178,4.619123996890384,3.3145072500352604
자양,8.397619134354926,4.555330871785937,4.461133643161531,3.8575427815083962,2.6694586287444895,9.473662779227658,4.883591017024893,4.428490977486888,4.466643588069007,3.290902531630676
잠실1,10.424358854582342,4.669065373516854,5.705984728398015,3.959441588803743,2.7122622643283107,12.394828369728279,5.622025898155218,6.264632064149296,4.794750889667813,3.8682555342509324
잠실2,9.704984428250524,5.73636143561733,6.1905269013174715,4.9114550282459986,3.346284952144586,10.531523372674025,6.977129857852465,6.66321811414339,5.562355710651263,4.681986253744797
장안,5.259376401108357,3.205599165106117,3.2987055281820337,2.815504547267919,1.965655693056857,5.157657763519538,3.4235562574479004,3.1793823081232535,2.9110582844546062,2.2468908152983276
장위.석관,6.128704521038027,2.671345354216166,2.8045499041559907,2.6814641530502907,2.0819960671215654,6.22247095359734,2.860350619236527,3.14608131411194,3.433082417947371,2.9718258871231975
전농.답십리,8.163239778458083,3.9155628319714118,4.381501908056259,3.8067731297220946,2.731766390204576,8.722258870888815,4.372615316543231,4.230533318187935,4.278665827879297,3.4498458994264047
정릉,6.700914338033866,2.382789040488252,2.7411285949978925,2.468431242408554,1.8246603373102481,7.132865271844191,2.71242231402475,3.106701333582967,2.8340515203543615,2.5316012984831184
종암.월곡,6.990928902039038,2.840438713667947,3.035063758466695,2.8077100920097067,2.112806345566207,7.971999594757388,3.055140215936589,3.2996362939789616,3.4715878286337407,2.6605108690452344
