생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
성수,10.744718859347978,9.81716006264295,8.43553778687449,6.476122858091873,3.6529243550058523,14.424213083935003,8.918666121111231,5.906010974940472,5.118953509917367,3.057839251850281
소공.회현,7.840722246360244,12.34308126185835,12.936435734415225,8.486750911675076,3.8044687588041968,12.783037499152405,12.629557657025138,9.649576721470918,7.332207078576076,4.6033693739824395
송파,9.541562091128547,5.1516177726745385,4.443839124400012,3.498803991955833,2.5058754682020123,11.028301707338185,5.490399170335376,4.705948678866683,4.252174507775904,3.315962341654329
수색,4.879467193662806,2.230676460852153,2.4678828090311105,2.3968384342255935,1.7920813975159557,4.482641078320115,2.3604137491137562,2.531857540859773,2.534763681153112,2.2409518131297763
수서.세곡,9.858928375360096,3.7319899737915985,4.541680932519462,3.602585014418104,2.7902176264143606,8.929598354063446,4.166202812583031,4.555515642404238,3.8618377354756923,3.637427821344948
수유,8.187107474954523,3.9051220112715335,4.634541973325892,4.694728777304033,3.4213575324090617,8.445685567,3.9600868397355917,4.656599256942086,5.579105388923156,4.751627400142297
시흥,5.9199690738468504,2.6967752698129406,3.241144496838547,3.2581304718730473,2.521699291684156,6.273524023789325,2.723810332130006,3.3694030107300548,3.6000699937852487,3.290145369066883
신길,6.012591676996696,2.872018221247228,3.1021404042912706,2.793083530860571,2.104212794380974,6.062835552423574,3.198371425993018,3.2271823274356035,3.3647525116228025,2.787839132496737
신내.망우,6.641243680450668,2.912797736250481,3.5386034091323784,3.6442457303682034,2.921118012113079,7.486327213388773,3.4244560926962557,3.7917667212275354,4.611450406594959,3.6143101158354463
신당.황학,6.668891944329971,4.776269893394104,4.832748096961169,4.427793240374499,3.256239830498144,7.317472540725905,5.4362790290388565,4.878426551693395,4.994692093758765,3.8136947094076077
신대방,3.2820535095912184,1.8989695589010136,2.0765749729124603,1.635120003418513,1.0004078641928198,3.67068473978699,2.0922883504582264,2.1003337657452104,1.6840146194944303,1.3750043608463365
신림,7.233219072811434,4.70666731259067,3.351033478711629,2.64561491380511,1.8006545489462853,7.592774394821846,3.866449768266937,2.9194747458090973,2.9223669131455403,2.512565273467118
신월1,3.264268972498114,1.3955421337338878,1.5258974359757949,1.6809454404828437,1.3842086317721736,2.92177724439982,1.324609387655283,1.6235594348932423,1.7648982680712602,1.630279023503283
신월2,4.003859253781332,1.6038610509331812,1.8551742651727203,1.6576155026413442,1.40182809241185,3.6843891065236734,1.6848385259464242,2.0066926620216936,2.0615927388762825,1.9786948226038377
신정,8.204627031521513,2.8273922526662045,3.5401855903498833,3.1402091836845223,2.266710290383958,8.549159613207872,3.282646538382544,4.161042280823165,3.7880933268237933,3.113901902394737
신촌,10.738920933015242,4.950923034636461,3.954305637372913,3.2814779318710756,1.9645282081444646,16.165211609343604,5.988127073589169,4.411272485235955,4.093207396618116,2.4937373237406875
쌍문,4.1618848610636245,1.3556321205223743,1.617775439826444,1.5245609080238316,1.3295095773696584,4.245978030993939,1.60350087711492,1.9464972702123287,2.135639475582106,1.9939851540087339
아현,9.227914008326652,5.12347910447906,5.153180504968245,4.077809290417663,2.4414409892068094,11.286797116334595,6.002060438759425,5.274460650679383,4.482655919022872,3.1234114817688923
